cafe_name,avg_rating,review,indv_rating,review_date,latitude,longtitude
Maman Nomad,4.0,I unfortunately did not have the best visit yesterday at Maman. My friend and I both ordered the eggs ratatouille. Given it is a dish that is cooked in a cast iron pan it would take a little bit of time to come out of the kitchen. I had ordered a drip coffee that came immediately and I asked for it with some almond milk (2oz if that) on the side which later I found out they charged me $.50 for which was absolutely ridiculous for the amount given. And I didn't even use more than a drop. I don't understand places that do this. If I had asked for cream or regular milk there would be no additional charge. And I completely understand paying extra for non dairy milk in a latte or a drink that has a cup or more of milk but for a drop on the side of my coffee 50 cents is outrageous.  After waiting about 20 min for our food our waitress came over and asked if we were ready for the check... umm no we haven't gotten our food yet. We were both shocked. Did she forget we ordered? Did she not even put our order in? There was no apology for the mistake and instead she flaunted it off that the dish takes time to make. We waited again for awhile then finally received our food. Thankfully it was delicious but the overall experience was not good. I'm bummed about my experience and hope if I decide to come back it will be better.,4.0,9/24/2018,40.7432672,-73.9901338
Maman Nomad,4.0,I am in love with Maman. This was my first visit and I came with some friends! We arrived at 7am and were seated promptly! I had the Lavender Hot Chocolate! It's a must! Tasted so yummy! The decor is so lovely as well. There is lots of seating even a few seats on the outside as well. Would definitely recommend this place. Its good as well for just relaxing and having a great conversation with friends or family.,5.0,12/18/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"I didn't eat here, but did order an oat milk matcha latte to go. Overall:  + Really nice decor + Pretty takeaway cups + Nice staff  - Very slow to make drinks (the person with me actually left to go do something else because they were taking too long) - Poor matcha latte flavor (first they made it cold by mistake then quickly made a hot one for me...they may have gone too fast when making the second one and missed some ingredients, idk, but it missed the mark)",5.0,8/6/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Maman is a very cute cafe. I went here for brunch on a Saturday morning. Although it seemed packed, we were able to get a seat without much waiting (there were two of us). I had the tahini cardamom waffles and they were okay, but it wasn't as good as what I had expected. I liked how they were creative with the ingredients of the waffle, but IMO Jackson's Eatery in LIC did a much better job.  The pound cake slices looked very good so I bought it on another day, but that was another disappointment. The presentation is awesome, but I really wish they could vamp up the food quality by a lot.",5.0,4/16/2018,40.7432672,-73.9901338
Maman Nomad,4.0,Great atmosphere and vibe - nothing too over the top and feels very cozy. About a 30-40 minute wait for a group of 4 on Sunday 12:30pm. Avocado toast is super tasty and their teas/lattes are served in giant cups which is cool. I got the breakfast plate which offered plenty of food.,4.0,2/24/2019,40.7432672,-73.9901338
Maman Nomad,4.0,"Lavender latte WAS SO GOOD. You can definitely taste the lavender and it was not sweet which was great. The food however, was good but not amazing. The almond croissant was very dense. It had s generous amount of almond filling and was not overwhelmingly sweet like how some other croissants can be. But being in New York, there are definitely better options nearby. Hopefully I'll get their specialty croissants next time and it will be something that I come back here for. The other brunch items didn't really stand out to me; they seem just okay. My friends got the hash and lavender waffles and said they were fine. Service was mediocre. I asked for water and was left thirsty with my throat like the Sahara Desert for about 20 minutes until I finally got my water. Very cute place though! I love the decor.",4.0,12/23/2018,40.7432672,-73.9901338
Maman Nomad,4.0,My new favorite neighborhood coffeehouse of hot chocolate fame in the past. I had tried to go to the soho location on New Years Day for that lavender hot chocolate (closed) but now i suppose i can come here! they have the standard pastries and cafe as well as some bites.  The space used to be a vegan restaurant which most definitely failed in this particular neck of the woods. I have more confidence in this being successful here.  I came back and had an amazing avocado tartine (basically avocado toast) with an egg and the lavender hot chocolate. The drinks are up front but the food is in the back so there is a bit of a disconnect when you sit in. I got a lounge-y area by the back which was nice and cozy. It's very warm in here.  And yes timeout. This lavender hot chocolate is great!,5.0,1/16/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"I was able to stop into the Maman location in Flatiron to grab coffee and catch up with a friend on a Thursday evening. After being to their location in Williamsburg, I only had high hopes for this location in the city. After my experience here I'm happy to report that those hopes were met! From the service to the ambiance, everything made for a great experience!  My friend and I arrived on a Thursday evening around 5:45 PM. When we walked in their were only about 3 other people at the cafe, which surprised me. Maybe this location isn't as packed after work? Maybe people don't know about it as much as their other locations? Regardless, if that's the case, then this is definitely a spot to go to if you're looking to grab coffee with a friend, read a book, or just have some time to yourself.  We both ended up ordering matcha latte's ($5.45). Really great quality and served in a nice mug. Definitely makes for an added plus while you're sitting and enjoying your beverage.  Staff was super nice and extremely considerate. We were their near the time they were closing and they informed us when they were about to clean the space, and when we had a few minutes left before they officially closed.  If anything, I wish Maman had a location in my neighborhood! Until then I'll definitely be making Maman - Nomad my go to spot to grab coffee if I'm ever in the Flatiron area.",1.0,3/12/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Cute, cozy & comfortable on a cold day. Excellent cappuccino and THE chocolate walnut cookie was crazy good.",4.0,2/19/2019,40.7432672,-73.9901338
Maman Nomad,4.0,"We stopped in on a whim for a breakfast brunch. First off, it's adorable. Can't get over the adorable French simplistic vibe. You just want to sit there and soak it up. They had gluten free options too - a gluten free granola in their parfait, a gluten free hash brown waffle, and a few salads that can be made gluten free. Only bummer is they didn't have a GF bread option for all their yummy sandwiches. Oh and also had some vegan and vegetarian options. Had an oat milk pumpkin spice latte that kicked Starbucks out of the water! Staff was sweet and attentive. Definitely will be back.",3.0,10/1/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"3.5 stars  I like to wear floral prints, spray floral scents on my wrist, & eat foods/drink beverages with floral elements. I couldn't decide between the Raspberry & Rose Loaf Cake slice and the White Chocolate Lavender Croissant in Maman Nomad's display case. I went for the latter & wished I'd picked the loaf. As it was later in the afternoon, the croissant wasn't super fresh. The white chocolate coating was ultra sweet & overwhelming. To improve its construction, I'd pipe some white chocolate (ganache?) & lavender inside & drizzle the same on the outside.  Despite a so-so first encounter, I'd absolutely give this adorable cafe another shot. Its decorative touches are irresistible (large spoon door handle, white & blue floral accent wall.) I'd love to spend a morning reading a few chapters, indulging in one of their caffeinated drinks, & finally trying that Raspberry & Rose loaf slice.",4.0,7/8/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"I loved this place! I specifically bookmarked this cafe to visit on my first NYC trip. We came for brunch and coffee.  I ordered the matcha iced latte and Maman's breakfast sandwich which was delicious! It's a little expensive at $13 for the sandwich considering it didn't come with anything but you won't be disappointed. It's very flavorful, especially with the bacon jam.  There's a few other locations I'd definitely like to try on my next trip out! I highly recommend for coffee and/or brunch!",3.0,8/10/2018,40.7432672,-73.9901338
Maman Nomad,4.0,They make a pretty good chocolate chip cookie here. Pretty much everything else we sampled was just A-OK. Hence the rating...,4.0,11/29/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Nice ambiance :) love the decor, but I've had better coffee and cakes. So 5 stars for interior and 3 stars for coffee and cakes ;)",5.0,12/22/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"I came here for brunch on a Sunday morning.  I've been to the Maman on Centre St so I was excited to try out this newer location.  There was a line out the door.  There wasn't a hostess so the table service was very slow and disorganized.  I found out later that the girl who was doing take out service was actually supposed to sit guests for table service as well.  We waited about 20 minutes for a table for 2 people.  It took a while for a waitress to come to our table for everything: water, ordering, serving food, and getting the check.  We ordered the lavender banana waffles and the rabbit hole (cornmeal bun stuffed with panchetta, squash, egg, arugula).  By the time we received the entrees, the food was cold.  I did enjoy the rabbit hole brunch entree since it was flavorful and the ingredients were fresh.  I do wish it was warmer.  The waffles were dry since it was made of cornmeal and I didn't taste the lavender.  When I went to the bathroom and walked back to the table, 3 waitresses were blocking the aisle arguing about which tables ordered what.   Clearly, the staff were not well trained so service was a total mess.  I will never come back, will just stick with going to the Centre St location.",4.0,11/4/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Super cute place. I love the artwork on the espresso machine. Was intrigued by the honey lavender latte -- previously had some similar drinks that I really enjoyed -- was very surprised/pleased, as my initial reaction was ""wow this tastes like grass"" (not in a bad way). I assume this means they use real lavender. Or my taste buds are just WAY off. Either way, I really like it. It can be a bit slow to get your drink, and in the few times I've been there, I've never not been surrounded by selfie-takers.",2.0,2/12/2019,40.7432672,-73.9901338
Maman Nomad,4.0,"Maman said there'd be days like this:  Indeed.  I have long wanted to try this bakeshop cum cafe's famed Chocolate Chip Cookie.  Ever since the raves it received back in its early Soho location days.  And what do I do when I finally make it to Maman, which now boasts zillions of NYC outposts like this one?  What do I do?  I get a Nutella Brownie instead.  I don't know what I was thinking. Or maybe I wasn't thinking at all.  At any rate, I wasn't a fan of said Brownie. It hinted of Nutella, which was a good thing, of course.  But it was just too sweet for me, sadly.  I wanted it to be more fudgy too, but then I am a fudgy brownie sort of girl.  The space though, is beyond adorable.  And service on my visit was every bit as sweet as you'd hope for in a place like this.    Bottom line:  Three stars for now, though when I finally get to try that darn Cookie, maybe that will change.  One way or another.",3.0,10/14/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Walked by this place a thousand times and it never appealed to me from the outside, but man was I missing out!  Really cute interior, laid back, kid-friendly, delicious food at really good prices.  Came for brunch.  Tried the egg/ratatouille dish and the farro salad.  Both were yummy - good quality, tasty.   The farro got a bit boring after I was halfway through, but it was still a good dish.  Coffee is good, and although I didn't try them, the pastries looked amazing! I will definitely come back!",3.0,7/8/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Of all the picturesque coffee shops I've been to in NYC, Maman is my favorite! I came here on a Friday afternoon to enjoy a late breakfast. The Sloane earl grey tea was great and went perfectly with their raspberry rose tea cake. I wish I had the recipe for that raspberry rose tea cake because I would literally eat it all day.  I also ordered a slice of the carmelized onion quiche which was a generous portion and tasted great!  Overall, this is a really cute place to come with a gal pal or even alone. I will definitely return!",4.0,4/30/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"The interior is nice, but I waited long for my coffee and the waitress didn't bring enough milk. Then as soon as I poured the milk in it curdled, making my coffee disgusting. I asked for a new coffee and did not get one",4.0,2/12/2019,40.7432672,-73.9901338
Maman Nomad,4.0,"Really good for brunch, the food was delicious and the price was reasonable for Manhattan. The chai tea latte is also amazing, tastes like they actually bothered to use spices rather than a very sweet syrup you add to a regular tea. New fave.",4.0,1/25/2019,40.7432672,-73.9901338
Maman Nomad,4.0,"Had no idea there was a maman here, randomly walked passed it just going to Penn. Super convenient for brunch in an area that's a bit lacking in the food department. Prices are very reasonable, small but cute.",5.0,3/8/2019,40.7432672,-73.9901338
Maman Nomad,4.0,"Came here for coffee after strolling through Madison square park on a Saturday afternoon. This place is so cute! The decor is bright and open, very insta-friendly. There are plenty of outlets to charge your phones and laptops. We ordered lattes and they tasted soooo great! You can order coffee and baked goods to go or you can sit down and eat when their kitchen is open. I will definitely come back again to try their brunch menu- the options look great!",5.0,4/21/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"We love having an early breakfast here when we're in the neighborhood. Such a cozy room with super friendly service. The place is clean and cheerful and the healthy food is delicious. The leek hummus is amazing, and the Tawni breakfast bowl with farro and avocado dressing is filling and special. If you're not too full, the pastries are generous and first rate. Highly recommend!",5.0,1/28/2019,40.7432672,-73.9901338
Maman Nomad,4.0,"Very good drinks and desserts. And also the food. Chic!!! There are table service, it's getting busy around 10am, sometimes you won't have a table right away if it is too busy. I really like the decor, the drinks and desserts here.",4.0,5/28/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"When Maman opened in Soho, I had only recently returned from a trip to France so I loved the chance to be transported back to the provençal way of life. And it was so close to my job!  I left that company the following year and was bummed to leave Maman behind so imagine my surprise ambling up W 25th Street and coming across this shop when on a walk in my new work hood.  Firstly, lots of room to sit. Secondly, all my fave bevs (really into their teas right now) Thirdly, still all the old French charm. Fourthly, mobbed completely in the middle of the day but you can definitely get a table if you head in early. Fifthly, go ahead and have some quiche. I won't tell. Finally, very unfortunate placement of the coffee bar right at the front door. Near impossible to order comfortably if it's more than you and the friend you bring with you. Better to go for lunch or breakfast so you can grab food in the back and enjoy your time.",4.0,9/28/2018,40.7432672,-73.9901338
Maman Nomad,4.0,TERRIBLE SERVICE waited 25 minutes for an order of bread and was asked to pay our check and leave halfway through the meal for a large party coming in. Was also asked to clear the table by four different people throughout the meal even though we were clearly still eating (and waiting for the bread that we asked for multiple times). Had to get up and pour my own water at one point because we couldn't find a waiter. The food was great so it's a shame but probably one of the worst brunch experiences I've had in my five years in NYC.,5.0,1/27/2019,40.7432672,-73.9901338
Maman Nomad,4.0,"Rosé flavored lemonade? SNAPPED! The sandwich was okay tbh. They put it ciabatta bread and toasted it. It had roasted tomatoes, chicken and some thing else but I had them remove it. It seemed to be a bit over-toasted. I'd bite into the sandwich and everything would fall apart. Still tasty though. Loved the atmosphere. A bit packed when we got there but I was told it was a very popular spot (my friend too me there for lunch).",1.0,11/18/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Meh. Simply okay. Service was spotty. Food I could have prepared at home and made it taste better. Cute vibe but service & food didn't live up to the IG hype. Had a lavender latte that was horrendous. My burger was pretty good though. The rose loaf cake was AMAZING. But don't order any of it to go because it does NOT keep well, even just a few hours later. Learned that the hard way.",4.0,10/29/2018,40.7432672,-73.9901338
Maman Nomad,4.0,This cute spot right by Madison Square Park is a great pit stop for a lavender hot chocolate and delicious pastries or a soft chewy oatmeal raisin cookie. I love stopping in the morning or late afternoon for some zen and a snack. Super friendly staff and great location. They do run out of pastries by mid afternoon though. All their locations remind  me of being in France. Love love love!,3.0,9/23/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Very poor and slow service.. counteracts the cuteness of the place. Unsure if they are understaffed or the wait staff is incompetent. Been to this location 3 time now, and have consistently been disappointed. The one in TriBeCa is 10x better.",4.0,1/26/2019,40.7432672,-73.9901338
Maman Nomad,4.0,"I stepped outside Mile High Run Club after throwing down almost 4 miles, craving caffeine and carbs, and started searching my Yelp app for help. Then I paused, looked up from my phone and realized I was standing right next to this cute little spot. It's not often I don't do my research before going somewhere to grab a bite or drink when I'm traveling, but Maman just looked so warm and inviting I made an exception to the rule.  Cold brew was on point, and I bought a Nutella Beignet and a Pistachio Chocolate Croissant for me and my husband to split. The Nutella beignet was as good as everyone says. The pistachio chocolate croissant... I love pain au chocolat and I love pistachio, but I have also lived in Paris and eaten at Lune Croissanterie in Melbourne, so I have been spoiled/ruined forever for pastry in some regards. I try to keep in mind that lamination of that caliber literally takes days and ain't nobody got time for that. The croissant was certainly above average - I'd probably call it a love child between a paris brest and a croissant in regards to how much pistachio cream was generously stuffed in there. Sorta how new york bagelries will spread cream cheese to excess on your bagel unless instructed otherwise.  Anywho, it was all good enough to be almost erring on the side of five stars except for the barista who seems super annoyed by my to go order of two pastries and a cold brew... because she was busy making a ton of coffee orders for the server who seemed annoyed with her. So I didn't take it personally, but it certainly impacted my experience. But if you're a New Yorker, you probably don't care if the service isn't the best as long as the food is good. Which it is, so... no wonder it's so popular. I'd stick with to go orders from here though.",3.0,9/1/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Love to come to this place between classes. It's always cozy and nice. Their coffee is amazing, top quality. And the other thing I love about them is attention to design and brand. This place is so beautiful, you want yo stay here for awhile.",4.0,3/27/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"We came when there was a large group at the restaurant, with a number of children.  The place is pretty small already and the group made it pretty chaotic.  We stood around waiting before we went and sat down at a small low table by ourselves and ordered at the counter - pretty disorganized.  The breakfast sandwich was pretty good, but the whole experience was pretty off-putting.  Maybe it was just the day and this location.",5.0,8/15/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"I came for a private event (specifically a baby shower for friends), and LOVED both the cocktails and the strong coffee. Everything in this restaurant is IG-worthy too, and I especially loved the tower of desserts at the very end - reminded me of high tea. Of all the desserts, I loved the matcha croissant the best. If I'm ever in the area, I'm popping by for more of that amazing coffee....and perhaps a pastry or two.",4.0,9/30/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"I came here for Sunday brunch with friends and there was no wait. I love the interior of this place and would definitely come back just to spend more time here reading or getting some work done.  I ordered the Maman's Breakfast Sandwich (looked more like a burger because of the buns) which was a little messy to eat but delicious nonetheless. It's a bit pricey but most brunch options are, so it's actually not bad for what you get.  We ended up not ordering any drinks, and I think that may have been a mistake since we had three different waiters ask us if we were ready to order drinks.",2.0,7/1/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"That was the most delicious avocado toast I've ever had.  Everything was so fresh. My only preference would be for them to mix in the sunflower seeds, chili pepper and salt in the avocado spread instead of being put on the side.  Personally, I dont want to be playing chef and figuring out how much salt and chili flakes i should sprinkle on for optimal taste. Just figure it out for me... it is too early.    Hot chocolate was good,  I liked that it wasn't overly sweet.  But it wasn't the best hot chocolate ever.  I didn't even bother finishing it.  After leaving,  I noticed they overcharged me for my orange juice. It is not by a lot, but they shouldn't be charging customers more than the price indicated on the menu.  The place is so cute!  I would like to come back and try the sandwiches and salads.",3.0,1/28/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"I so love Maman in Tribeca that I was ecstatic to find this Nomad location, one block from where I have a weekly job. My husband and I went on a Saturday afternoon in August, around 2pm. Right away, things were strange. The manager (we assumed) was standing right inside the front doorway having a somewhat heated discussion with one of the kitchen staff. We stood there awkwardly for a few minutes, but neither made a move to stop, or even to slide over so we could get through.  The 2 baristas behind the front counter were just staring at the discussion -- none of the 4 staff members made a move to welcome us, or guide us to the dining seating or ask what we might want at the counter.  We didn't know what to do, and since we had never been there, didn't know where to stand or how to get seated. We awkwardly pushed past the manager and the kitchen staff person and then stood in the dining area. Still, no one said anything to us. A long pause later, the manager finally broke away to ask us if we wanted to sit down. Actually, we didn't -- we wanted to order at the counter but didn't realize that was an option since it was blocked when we entered.  Long story short we ended up ordering 2 coffee drinks and 2 pastries at the counter but the baristas were quite unfriendly and unhelpful. The food and drinks were great, but this has turned me off from ever going to Maman again -- at least not to this location.",3.0,8/29/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"So, the chocolate chip cookies are LEGIT. Definitely in the best-cookie-I've-ever-had running.  The cafe is charming -- in a 'basic white girl spends a semester abroad' sort of way. (Re: the faux vintage everything is a bit much. The 'rustic' wood tables are impossible to wipe down, so there is always half of someone else's breakfast stuck in the cracks.)  And I'm sorry to say that the service is the worst I've ever experienced in any coffeeshop, anywhere. It's not the employees' fault, though; they seem to be always staffed at the wrong place at the wrong time. Or maybe Maman is just understaffed. There is basically ONE person working the register/espresso machine every day during the morning rush. And no one seems capable of managing the flow -- like not making some exotic-milk cappuccino before filling the two drip-coffee orders.  Also, weirdly, they run out of stuff for weeks on end, and don't seem to be able to get more in. Things like, LARGE CUPS. Which we are now on week two without. Oy. Or loyalty stamp cards. (Why not just print something out on the office computer, or overnight less-cutesy-but-still-functional large cups from Amazon?)  A lot of tourists come in and hover awkwardly in a too-small place. A guy keeps his dog at the table sometimes. And the kitchen doesn't open until 8am even though they open at 7am.",4.0,12/4/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Great place for a fast casual brunch. The wait is usually no longer than 15-20 minutes. They have a variety of food items, ranging from breakfast foods and sandwiches to salads. I highly recommend the waffle-iron hashbrowns - smoked salmon, avocado, greens, soft boiled egg on a hashbrown. The lavender latte is the best I've had in NYC. The pastries taste great as well such as the white chocolate lavender dipped croissant. I like that their pastries have unique flavors compared to other bakeries. And the service has been great every time.",4.0,9/7/2018,40.7432672,-73.9901338
Maman Nomad,4.0,I love this place! It's perfect place to grab brunch or lunch with a friend. The aesthetic of the cafe is adorable and the food is delicious. I got the Annabel sandwich and a coffee and it exceeded my expectations. I would definitely recommend!!,4.0,10/24/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Best coffee spot in the area! This is where I meet my girlfriends since we all work around there. On Friday morning we had breakfast pre-work: we shared a croque maman and the nutty chocolate cookie, which apparently is Oprah's favorite. Everything is always delicious and the atmosphere is relaxed and cozy.",5.0,9/8/2018,40.7432672,-73.9901338
Maman Nomad,4.0,I used to come here a lot and thought that their matcha latte was on point. Spoke highly about this place. Finally came with people who have never had it before. Turned out all of our matcha latte tasted like they dissolved some matcha powder in warm milk and call it a matcha latte. Where's the frothy texture? And where's the rich matcha taste? Smh Disappointed and embarrassed,5.0,2/14/2019,40.7432672,-73.9901338
Maman Nomad,4.0,"Cozy and cute space for study, afternoon tea and work!! Matcha was very good!! Dessert is European style :)",5.0,10/5/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Lovely music selection and space. Inside is a bit bit humid with loud buzzing of chatters & lingering smells of sandwiches. Drinks are expensive and very small - my iced matcha tea latte was only okay. Rose berry cake is good -- very dense, moist and right amount of rose. Lavender latte is sweetened the perfect amount and surprisingly delicious! Huge plus that there's WiFi & outlets for laptop use. Cute cafe I would visit once in a while to grab a cup of coffee with a friend but not somewhere I would frequent too often.",4.0,7/19/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"My experience today at maman was the worst. First nobody was available to take my order. I was completely diregarded. Then, when I was finally approached to ask if I would like to place an order the cashier was stunned by my presence. My Gina sandwich came within seconds. It was like I was given someone else's order. The guy literally shoved it at my face. To make matters even worse, the sandwich looked like some tuna was tossed on the ciabatta bread with no lettuce and roasted tomatoes. Which was completely different from the last time I ordered a Gina. It was handed to me without even a bag. While the take-out  in front of me was being served properly.",4.0,9/27/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"I wish there were more of these cafeteria style places around. No need to wait for a waiter to come and take your order. Go put it in yourself, pay for it, find a spot to sit and enjoy. Only problem is it could be hard to find a table to sit (people like to linger) and as usual avocado toast is ridiculously over priced (but I still buy it every time).",5.0,5/11/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Love the environment and the food! Especially the brownies!! The lavender hot chocolate is special, but I guess I had too much chocolate flavor at a time, so next time I'll order something instead if I have the hot chocolate Overall, the ambiance is fantastic and I'll definitely visit this place again!!",1.0,3/9/2018,40.7432672,-73.9901338
Maman Nomad,4.0,Super cute place with great service and deeeelicious food! Great portion sizes and pricing. I'm a fan.,4.0,9/23/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"It made me stomach sick!! I never write bad reviews but thanks to this place I spent my day between my bed and my bathroom feeling awful. The interior is lovely and I wanted to like this place. Me and my husband had breakfast here, we got cappuccinos, pastry basket and the banana waffle. That the only meal we had today because it made both of us sick for the entire day.",3.0,2/16/2019,40.7432672,-73.9901338
Maman Nomad,4.0,I have now tasted what could only be made from magical French fairies! The Blackberry/Vanilla beignet was one of the most incredible things I have ever ate in New York City! My coffee and breakfast sandwich was tasty too. I have now been,4.0,11/15/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"I love their weekend service, the weekdays it's more of a coffee shop than a place for breakfast/lunch.  Overall it's still a great place to grab a cup of joe.  They have amazing decorations.  The espresso machine is probably the most beautiful machine in the world as are their cups! The pastries are quite tasty!  If you are lucky enough to be there on a weekend order the mascarpone lavender waffles they are to die for!",3.0,7/29/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"cute spot, the desserts looked yummy (did not order), the latte was nice. 3 stars due to service and / or the limitations in food and modifications. when we placed our food order the waiter shared that we could not omit an item from a sandwich; a spread. this was surprising, since we weren't trying to substitute, simply just not have it on the sandwich, we even asked if it could perhaps be ""on the side,"" no. then we were told that certain items were already sold out for the day. for future visits and patrons, it would be nice to share w your customers what's available (upfront) and maybe make a note somewhere on your menu that you don't allow any modifications to the food. is it pre-made or assembled?",4.0,2/10/2019,40.7432672,-73.9901338
Maman Nomad,4.0,"Everything was great! The food very tasty, the service so nice and the place is very cute and wellcoming! I'll be back for sure!! Totally recomend!",5.0,11/24/2018,40.7432672,-73.9901338
Maman Nomad,4.0,Very chic modern space and delicious fresh and simple French food. Great matcha latte. Fast service. Would definitely come back soon!,4.0,7/31/2018,40.7432672,-73.9901338
Maman Nomad,4.0,rose pistachio cake!!!!!!!!!!!!!! so moist. so rosey. so tasty. get that.,2.0,4/17/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"I love Maman, but honestly the service for brunch at this location sucks. The staff is extremely uncoordinated and super slow. I had to ask for my coffee 3 times, seeing all of the tables around got their coffee/, even all of the tables ordered around the same time (back to back). By the third time asking, the waitress gave me some bs excuse:""your coffees are espresso based so they take a while."" Then please, you're telling me the espresso and the two lattes you served the tables around us are not espresso based? Food is great and my lavender mocha is perfect as usual, but I'm probably just going to do take outs from now on instead of brunching at this location. Very disappointing.",3.0,11/6/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Literally the only reason I stopped by Mamam's was to enjoy coffee in one their beautiful blue-and-white patterned coffee cups. The rustic chic interiors compelled me to stay for brunch. I ordered the Mediterranean Breakfast Plate, from the back counter. The food was brought to my table pretty quickly . The portions are very fair for the price and the food was delicious. Can't wait to try their white chocolate raspberry rose load cake next time go!",3.0,6/8/2018,40.7432672,-73.9901338
Maman Nomad,4.0,Very nice place & food Cosy Frenchy They should definitely improve the kitchen ventilation. Very strong food smell that stays on your clothes. You can ask them to keep the entrance door open though.,4.0,11/25/2018,40.7432672,-73.9901338
Maman Nomad,4.0,This place makes me so sad. I thought it was a really friendly neighborhood place until tonight when I came with my two young boys for desert moments after they closed. They refused to serve us even though we just wanted to buy the last two cookies they had on the shelf. Though I come here all the time the rude service  tonight really disappointed me. So sad. A neighborhood place should be friendly.,4.0,1/6/2019,40.7432672,-73.9901338
Maman Nomad,4.0,"If you're looking for a spot to grab coffee and delicious sweet treats, this new maman location is two thumbs up! Their baked goods section is off the charts, so so so so yummy... and if you want to take a box to friends or clients, they have take away boxes that are so adorable and pretty!",4.0,4/29/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Lovely lavender honey latte. Latte was just the right temperature... warm and not scalding. So could drink right away! Cute space, pleasant staff. Would visit again!",5.0,10/7/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"We had a spectacular brunch with a party of 9, four of whom were picky kids. I had the breakfast sandwich with greens and it was delicious. My daughter enjoyed a parfait, equally as yummy. They even were flexible enough to split our bill, which I know is a huge hassle. No complaints from our wonderful server. Highly recommend for coffee and a pastry or a big full brunch.",5.0,1/21/2019,40.7432672,-73.9901338
Maman Nomad,4.0,"I just adore this place.  The coffee is wonderful -- they actually know how to make a cafe mocha that tastes of both coffee and chocolate and isn't sickeningly sweet, just very faintly sweetened.  The pastries are fabulous, especially the nutty chocolate chip cookie (I'm a skilled home baker and it takes a lot to impress me).  I loved both quiche and croque maman, and am looking forward to trying their other dishes.  The ambience is lovely; I try to stay in hotels close to Maman when I'm in NYC just so I can hang out there a bit in the morning with coffee and breakfast.",5.0,9/18/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"SO EXCITED THIS IS HERE!  I (like everyone else in this city) am obsessed with Maman. Nomad desperately needed one, and the day has finally come.  Rejoice, Nomad! Your days will now be filled with flaky, warm, creative pastries and delicious coffee. I had an Americano with oat milk (When did this become such a big thing?! Has science gone too far?) and it was the most delicious thing I had all day.  Beautiful space to sit and write angsty thoughts into your journal. There is a wildly eclectic mix of chairs which makes you sit and think about how they shopped for the furniture. I imagine the owners took a bike tour of all the neighborhoods of New York and got a cool chair at each place, tied it to the back of the tandem, and eventually had so many chairs that they had to open a new Maman to put all these weird chairs in there. Anyway it's adorable and hip.  Best part is the service! My wonderful Americano-maker was not only a great espresso puller, but also had banter that left me cof-feeling warm and loved!",4.0,1/27/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"I've been here several times since it has opened. This morning i placed a couple to-go orders, and they forgot my EXTRA EGG! No biggie, i called and they took care of removing the charge. The staff is great from the baristas to the waiter/waitresses. Thank you! Love to see a staff with Familiar faces. This place has a loyal following and the staff that works there is great, from mgmt all the way down!  They also added new menu items which I'm excited about! I love the Mediterranean Breakfast!",4.0,4/29/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Great little breakfast spot. Big tables where you can just hang out and do work or enjoy a chat. The lavender latte is amazing. You can definitely taste the lavender. The Oprah cookie is out of this world. The avocado toast with salmon was quite good. I did not try the beignet. Next time.  By the way, the service is excellent.",5.0,9/14/2018,40.7432672,-73.9901338
